%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  White_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  White_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  White_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  White_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  White_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  White_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  White_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  White_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  White_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  White_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Hough_Lines_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  White_Pixel_10 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Hough_Lines_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  White_Pixel_11 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Hough_Lines_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  White_Pixel_12 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Hough_Lines_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  White_Pixel_13 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Hough_Lines_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  White_Pixel_14 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Hough_Lines_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  White_Pixel_15 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Hough_Lines_15 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0310421,-56,0,2,0,0,0,0,0.139135,-251,0.0238359,18,0.12279,0.642749,0.325274,2,0.0415743,-75,0.00138581,1767,0,0,0,0,0.0809313,-146,0.00249446,34,0,0,0,1,0.144124,-260,0.252772,6,0.134308,0.133893,0.549933,0,0.0443459,-80,0.00970067,6,0.036569,0.548577,0.392803,0,0.0543237,-98,0.0299335,1782,0.0702714,0.256098,0.142045,0,0.0426829,-77,0.0196785,3,0.0543862,0.901454,0.89371,0,0.124169,-224,0.010255,9,0,0.475132,0.652542,2,0.0266075,-48,0.00249446,1,0,0.0933604,0.900505,0,0.0698448,-126,0.00803769,5,0.0624945,0.829776,0.727273,1,0.0460089,-83,0.0141353,1742,0.0379198,0.0756098,0.186364,0,0.0892461,-161,0.030765,1779,0.0803837,0.168699,0.157197,0,0.121951,-220,0.017184,5,0,0.474463,0.32129,0,0.111973,-202,0.00637472,1705,0.0531661,0.437631,0.545238,2,0.00554324,-10,0,1,0,0,0,0,accident
0.0226843,-48,0.00118147,5,0.0109367,0.451087,0.417391,0,0.200378,-424,0.175803,2,0.122258,0.389473,0.395045,3,0.00236295,-5,0,4,0,0,0,0,0.0586011,-124,0.0189036,6,0,0.832548,0.20314,0,0.122873,-260,0.00401701,10,0.12529,0.125089,0.440084,0,0.175331,-371,0.127599,70,0.172798,0.223383,0.0420847,2,0.126654,-268,0.0342628,1959,0.0932567,0,0,2,0.109168,-231,0.00567108,1872,0.0943141,0.89418,0.655049,0,0.020794,-44,0.00401701,5,0,0.0754831,0.915459,0,0.00094518,-2,0,1,0,0,0,0,0.103497,-219,0.0193762,33,0.0988018,0.63314,0.474916,2,0.0784499,-166,0.0200851,1919,0.0780028,0.891304,0.431159,0,0.0831758,-176,0.00283554,35,0,0.618979,0.203005,2,0.0812854,-172,0.0389887,16,0,0.368261,0.686998,1,0.0968809,-205,0.0401701,39,0.0468257,0.24058,0.297343,0,0.0543478,-115,0.00732514,2008,0.0650413,0,0,2,accident
0,0,0,0,0,0,0,0,0.0743243,-132,0.0256194,3,0.0699136,0.697688,0.727272,1,0.0365991,-65,0.00872748,23,0,0,0,0,0.108108,-192,0.0123874,1518,0.0519784,0,0,2,0.100788,-179,0.148086,11,0,0.316535,0.622902,0,0.0917793,-163,0.0256194,1746,0,0,0,0,0.140766,-250,0.035473,2,0.0666084,0.262301,0.568198,2,0.13964,-248,0.104448,1,0.155766,0.378788,0.541404,2,0.0968468,-172,0.013795,29,0.0955261,0.333068,0.267628,1,0.133446,-237,0.0295608,45,0.123482,0.330908,0.135951,2,0.0456081,-81,0.00816441,2,0.0445454,0.888996,0.790923,0,0.0822072,-146,0.0194257,18,0.0772091,0.232095,0.261068,1,0.071509,-127,0.0216779,3,0.107399,0.247447,0.247454,2,0.109234,-194,0.00929054,1659,0,0,0,2,0.118243,-210,0.000844595,18,0.116307,0.513514,0.559028,2,0.0168919,-30,0,1,0,0,0,0,accident
0,0,0,0,0,0,0,0,0.101902,-150,0.0197011,4,0.0958329,0.644492,0.653993,1,0.0230978,-34,0.00203804,28,0,0,0,0,0.129076,-190,0.00611413,1391,0.122792,0,0,2,0.0828804,-122,0.0397418,4,0.0848102,0.434144,0.372786,0,0.139946,-206,0.0417799,2,0,0.429688,0.353261,0,0.108696,-160,0.191916,22,0.0721157,0.279948,0.370471,0,0.144022,-212,0.00815217,1398,0.129546,0.789062,0.853261,2,0.101902,-150,0.0281929,1346,0.0823208,0.249547,0.182105,0,0.143342,-211,0.013587,1344,0.131098,0.234242,0.213814,0,0.0699728,-103,0.0101902,10,0.0672154,0.875,0.695652,0,0.108696,-160,0.17697,25,0.0650762,0.511849,0.388406,0,0.0679348,-100,0,3,0,0,0,0,0.132473,-195,0.0118886,1424,0,0,0,2,0.132473,-195,0.0125679,1398,0.131797,0.289062,0.26087,2,0.0774457,-114,0.0557065,6,0,0.859375,0.282609,0,accident
0,0,0,0,0,0,0,0,0.0692308,-144,0.0163462,10,0.0680193,0.716559,0.714234,2,0,0,0,0,0,0,0,0,0.109615,-228,0.00841346,1940,0.100102,0,0,2,0.130769,-272,0.192067,6,0.0430418,0.047619,0.418193,1,0.0966346,-201,0.0872596,36,0.0671486,0.234259,0.139601,0,0.00961538,-20,0.00745192,4,0,0,0,0,0.112019,-233,0.000480769,1989,0.0518123,0.7625,0.697115,2,0.09375,-195,0.0197115,15,0.0891429,0.529524,0.141311,0,0.0875,-182,0.00216346,4,0.0450473,0.0708333,0.358974,1,0.0524038,-109,0.00264423,5,0.0489135,0.848611,0.747863,0,0.0889423,-185,0.0372596,8,0.063555,0.357665,0.422088,1,0,0,0,0,0,0,0,0,0.109615,-228,0.00625,1933,0.0482277,0,0,2,0.108654,-226,0.00721154,1949,0.107997,0.557708,0.254808,2,0.0605769,-126,0.00841346,1996,0,0,0,2,accident
0,0,0,0,0,0,0,0,0.121622,-207,0.0255582,1476,0.108505,0.590434,0.551347,2,0.0434783,-74,0.0123384,24,0,0,0,0,0.133373,-227,0.0073443,1650,0.0533484,0,0,1,0.0722679,-123,0.00235018,1659,0,0.459459,0.880435,0,0.103995,-177,0.0890129,7,0,0.447447,0.411836,0,0.0875441,-149,0.0108696,5,0,0,0,1,0.161575,-275,0.176263,6,0.101979,0.715089,0.784546,2,0.130435,-222,0.0182139,9,0.12166,0.506064,0.156644,0,0.0552291,-94,0.00293772,4,0.0310217,0.0810811,0.690217,0,0.079906,-136,0.0111633,7,0.0718128,0.787162,0.725155,1,0.0569918,-97,0.00499412,4,0.043071,0.119932,0.179348,0,0.0746181,-127,0.00616921,2,0,0.089527,0.117754,1,0.127497,-217,0.0120447,1551,0.0538351,0.128378,0.0326087,2,0.112808,-192,0.00705053,1586,0.12054,0.326931,0.457065,2,0.0575793,-98,0,2,0,0,0,0,accident
0.00524781,-9,0,3,0,0.928571,0.938776,0,0.133528,-229,0.105248,3,0.127158,0.463581,0.425363,1,0.012828,-22,0,14,0,0,0,0,0.134111,-230,0.00291545,1481,0,0,0,2,0.140525,-241,0.0239067,2,0.023648,0.16881,0.315476,0,0.156268,-268,0.0988338,2,0.0710027,0.062585,0.0338921,0,0.100875,-173,0.00787172,12,0,0,0,1,0.163265,-280,0.0548105,5,0.139681,0.204938,0.304359,1,0.134111,-230,0.0309038,6,0.101672,0.456888,0.177278,0,0.0483965,-83,0.00204082,4,0.0433144,0.0785714,0.770408,0,0.123032,-211,0.0189504,5,0.117157,0.799286,0.318367,2,0.10379,-178,0.00174927,2,0,0.794812,0.327783,1,0.198251,-340,0,5,0,0,0,0,0.132945,-228,0.00174927,22,0.0583748,0.0785714,0.0204082,2,0.116618,-200,0.0090379,6,0.119154,0.292857,0.69898,2,0.0396501,-68,0,1684,0,0,0,1,accident
0,0,0,0,0,0,0,0,0.17193,-49,0.0210526,2,0,0.822222,0.105263,0,0.266667,-76,0.378947,23,0,0.384259,0.40826,0,0.214035,-61,0.0350877,2,0.225425,0.304419,0.596093,0,0.164912,-47,0.0175439,10,0,0.288889,0.29386,0,0.189474,-54,0,36,0,0,0,0,0.238596,-68,0.0649123,12,0,0.351852,0.400585,0,0.298246,-85,0.0368421,7,0.386494,0.522513,0.484807,0,0.101754,-29,0.0140351,4,0.0543343,0.233333,0.842105,0,0,0,0,0,0,0,0,0,0.624561,-178,0,4,0,0,0,0,0.224561,-64,0.0649123,34,0,0.401453,0.515924,0,0.410526,-117,0.0719298,7,0,0.275,0.251316,0,0.329825,-94,0,4,0,0,0,0,0.242105,-69,0.0701754,12,0.220244,0.666667,0.558479,0,0.0526316,-15,0,4,0,0.118519,0.128655,0,accident
0.015625,-6,0,4,0,0,0,0,0.328125,-126,0.10026,2,0,0.47495,0.59652,0,0.0234375,-9,0,3,0,0,0,0,0.226562,-87,0.046875,7,0.283101,0.491607,0.564158,0,0.372396,-143,0.108073,9,0.451294,0.139223,0.20219,0,0.184896,-71,0.0651042,17,0.164677,0.378472,0.368056,0,0.164062,-63,0.0481771,34,0.163598,0.523438,0.255208,0,0.0520833,-20,0,2,0.0299096,0.208333,0.104167,0,0.104167,-40,0.0117188,7,0,0.0625,0.416667,0,0.151042,-58,0,5,0,0,0,0,0.278646,-107,0.0169271,17,0.0936733,0.670139,0.412037,0,0.0833333,-32,0,366,0,0,0,0,0.197917,-76,0.0638021,7,0,0.545272,0.385684,0,0.0598958,-23,0.00520833,6,0,0.1875,0.8125,0,0.21875,-84,0.00911458,345,0.117558,0.140625,0.208333,0,0.252604,-97,0.0976562,39,0.118636,0.0894097,0.185185,0,accident
0,0,0,0,0,0,0,0,0.0652174,-27,0.00483092,4,0,0.763375,0.814815,0,0.0193237,-8,0,2,0,0,0,0,0.210145,-87,0.0181159,11,0,0.63468,0.715086,0,0.251208,-104,0.0193237,346,0.249557,0.453446,0.57962,0,0.190821,-79,0.031401,14,0.0730499,0.253086,0.0833333,0,0.248792,-103,0.0772947,18,0.324592,0.494477,0.514358,0,0.103865,-43,0.00845411,10,0.0934746,0.201543,0.188889,0,0.21256,-88,0.076087,1,0.114557,0.511784,0.261528,0,0.0386473,-16,0,4,0,0,0,0,0.0483092,-20,0.00724638,3,0,0.833333,0.826087,0,0.229469,-95,0.166667,1,0.0217391,0.245432,0.238672,0,0.0531401,-22,0,2,0,0,0,0,0.219807,-91,0,396,0,0,0,0,0.23913,-99,0.0277778,5,0.114213,0.527778,0.397283,0,0.0483092,-20,0,3,0,0,0,0,accident
0.0588235,-23,0,3,0,0,0,0,0.171355,-67,0.00895141,5,0.194658,0.655732,0.565775,0,0.0690537,-27,0,6,0,0,0,0,0.194373,-76,0.00383632,1,0,0,0,0,0.306905,-120,0.0242967,6,0.248637,0.271514,0.690016,0,0.186701,-73,0.0191816,328,0.0711724,0,0,0,0.173913,-68,0.00895141,352,0.167039,0.441176,0.73913,0,0.207161,-81,0.0268542,11,0.215901,0.607221,0.361514,0,0.230179,-90,0.0626598,1,0,0.562572,0.57402,0,0.00511509,-2,0,4,0,0,0,0,0.109974,-43,0.00639386,3,0,0.794118,0.795652,0,0.196931,-77,0.0537084,3,0.050485,0.306373,0.302536,0,0.0383632,-15,0,3,0,0,0,0,0.219949,-86,0.00639386,43,0,0.232278,0.385173,0,0.250639,-98,0.0319693,321,0.2367,0.388235,0.356522,0,0.0716113,-28,0,2,0,0,0,0,accident
0.0361842,-11,0,2,0,0,0,0,0.0131579,-4,0,4,0,0,0,0,0.0460526,-14,0.00986842,2,0,0.152778,0.567251,0,0.151316,-46,0.0476974,5,0.139657,0.734375,0.742481,0,0.207237,-63,0.0230263,11,0.105497,0.111111,0.695906,0,0.210526,-64,0.0526316,7,0.146333,0,0,0,0.217105,-66,0.03125,20,0.210738,0.669271,0.467105,0,0.125,-38,0,14,0.111453,0.237374,0.158426,0,0.217105,-66,0,1,0,0,0,0,0.213816,-65,0.129934,2,0,0,0,0,0.203947,-62,0.0279605,2,0.265359,0.554167,0.475439,0,0.0822368,-25,0.0164474,2,0,0,0,0,0.0822368,-25,0,6,0.0271139,0.09375,0.368421,0,0.0230263,-7,0,5,0,0,0,0,0.190789,-58,0.03125,259,0.115599,0.046875,0.0789474,0,0.286184,-87,0.00986842,3,0,0.578704,0.633528,0,accident
0.047449,-93,0.00382653,4,0,0.83125,0.767857,0,0.0627551,-123,0.218622,9,0,0.418849,0.36237,1,0.0367347,-72,0,9,0,0,0,0,0.0219388,-43,0,3,0,0,0,0,0.0392857,-77,0.00382653,19,0.032134,0.10318,0.879341,0,0.0520408,-102,0.00382653,3,0.0521708,0.652193,0.414966,0,0.0270408,-53,0.00178571,1925,0.0464711,0.2,0.232993,0,0.0438776,-86,0.00663265,11,0.0288553,0.434167,0.440136,0,0.0852041,-167,0.0520408,5,0,0.612037,0.425359,0,0.0765306,-150,0.0204082,1893,0.0372361,0.281392,0.672348,0,0.102551,-201,0.00204082,3,0,0.541667,0.35034,2,0.075,-147,0.0321429,11,0,0.836667,0.493878,0,0.0163265,-32,0.0186224,8,0,0.05625,0.0765306,0,0.108673,-213,0.0566327,25,0.0476303,0.673958,0.233778,2,0.0918367,-180,0.0387755,2,0.0512892,0,0,1,0.0826531,-162,0.00331633,28,0.101723,0.270833,0.295918,1,accident
0.0477941,-78,0.00183824,3,0,0.404412,0.427083,0,0.0906863,-148,0.0355392,2,0.115653,0.431044,0.244759,0,0.0435049,-71,0,7,0,0,0,0,0.0821078,-134,0.0533088,3,0,0.404412,0.0208333,0,0.03125,-51,0.0137868,2,0.0450713,0.0499109,0.612374,0,0.0520833,-85,0.000306373,4,0.0470582,0.372549,0.788194,0,0.0618873,-101,0.0422794,5,0.0281673,0.530392,0.769444,0,0.129289,-211,0.0306373,2,0.131087,0.446996,0.554399,0,0.0925245,-151,0.020527,13,0.0884064,0.366297,0.727856,2,0.0134804,-22,0,5,0,0,0,0,0.11826,-193,0.0251225,8,0,0.5,0.71875,2,0.0765931,-125,0.00275735,1,0.0821153,0.496275,0.319398,1,0.0202206,-33,0.00459559,8,0.0107576,0.885621,0.0653935,0,0.121936,-199,0.0242034,8,0.0647121,0.413801,0.470619,1,0.115196,-188,0.0499387,1515,0.0606257,0.0220588,0.333333,2,0.067402,-110,0.0333946,1507,0,0,0,2,accident
0.0647343,-134,0.00362319,3,0.0694634,0.379012,0.207729,2,0.0937198,-194,0.0140097,1975,0,0.491389,0.251359,2,0.00386473,-8,0,3,0,0,0,0,0.000483092,-1,0,2,0,0,0,0,0.0444444,-92,0.0120773,10,0.0276491,0.0712708,0.590462,0,0.0536232,-111,0.00628019,2035,0.0683861,0.52328,0.231366,0,0.0400966,-83,0.013285,14,0.0448849,0.166342,0.08149,0,0.109179,-226,0.0164251,6,0.0965188,0.720543,0.673522,0,0.0951691,-197,0.0188406,4,0,0.449824,0.727139,2,0.02657,-55,0,3,0,0,0,0,0.0874396,-181,0.0439614,2008,0.0942587,0.481111,0.557609,2,0.0536232,-111,0.00748792,2,0,0.767078,0.462963,0,0.0111111,-23,0,2,0,0.896296,0.0543478,0,0.118357,-245,0.0280193,6,0.115806,0.519266,0.471548,3,0.0980676,-203,0.00483092,1931,0.0886914,0.188889,0.380435,2,0.0560386,-116,0.000724638,14,0,0,0,0,accident
0.0345745,-65,0.00212766,4,0.0206378,0.884375,0.843085,0,0.100532,-189,0.0875,6,0.138182,0.403704,0.381744,0,0.00106383,-2,0,3,0,0,0,0,0.0345745,-65,0,13,0,0,0,0,0.0835106,-157,0.0234043,4,0.090887,0.188694,0.846293,0,0.0409574,-77,0.00531915,1842,0.0518226,0.596667,0.316312,0,0.0835106,-157,0.0375,13,0.104672,0.08125,0.236702,1,0.100532,-189,0.00585106,8,0.0912977,0.843287,0.624901,0,0.108511,-204,0.024734,12,0.0963779,0.391799,0.670691,2,0.00106383,-2,0,2,0,0,0,0,0.110638,-208,0.0175532,6,0.109068,0.575347,0.492908,2,0.0494681,-93,0.00957447,2,0.0474489,0.627778,0.609338,0,0.00212766,-4,0,4,0,0,0,0,0.125532,-236,0.00930851,12,0.125956,0.459926,0.355665,1,0.110106,-207,0.00851064,22,0.0980955,0.245833,0.262411,2,0.0382979,-72,0.00505319,42,0,0,0,0,accident
0.0171891,-34,0,1,0,0,0,0,0.143579,-284,0.062184,4,0.17733,0.551965,0.202658,3,0.0227503,-45,0,2,0,0,0,0,0.0722952,-143,0.0141557,17,0,0.593023,0.0688406,0,0.0677452,-134,0.0697674,6,0.0535911,0.18607,0.802172,0,0.0793731,-157,0.00884732,19,0.0854819,0.258398,0.271739,2,0.0748231,-148,0.281598,2,0.0592787,0.406977,0.582126,1,0.113246,-224,0.026542,16,0.112672,0.60471,0.43459,2,0.0722952,-143,0.0146613,6,0.0360237,0.300617,0.800783,1,0.0141557,-28,0,6,0,0,0,0,0.104651,-207,0.0578868,1792,0.104783,0.61695,0.512646,2,0.0535895,-106,0.0012639,13,0,0.226357,0.228986,0,0.0389282,-77,0.00505561,2,0.00824758,0.812015,0.0901268,0,0.118301,-234,0.000758342,15,0.0576822,0.467734,0.562133,2,0.103134,-204,0.0116279,1753,0.090139,0.215116,0.351514,2,0.0449949,-89,0.0012639,6,0,0.662791,0.536232,0,accident
0.00291375,-5,0,2,0,0,0,0,0.120047,-206,0.0413753,6,0.128558,0.430804,0.473131,1,0.00932401,-16,0.00145688,1690,0,0,0,0,0.103147,-177,0.00437063,1682,0,0.858974,0.568182,2,0.154429,-265,0.0533217,21,0.200259,0.165751,0.801272,2,0.100233,-172,0.00437063,5,0.0724022,0.264957,0.0113636,2,0.120629,-207,0.0568182,1692,0.135186,0.102564,0.0208333,1,0.114219,-196,0.0463287,5,0.12137,0.775515,0.480838,0,0.110723,-190,0.196096,1,0.0243998,0.562489,0.451578,1,0.048951,-84,0.0136946,18,0,0.14011,0.70763,0,0.108974,-187,0.00291375,5,0.107033,0.785104,0.374729,2,0.0495338,-85,0.134324,8,0,0,0,1,0.0518648,-89,0.0460373,35,0.0505822,0.0192308,0.0454545,1,0.100233,-172,0.00262238,3,0,0.358974,0.0909091,0,0.111888,-192,0.0125291,34,0.0525132,0.211538,0.261364,2,0.0215618,-37,0.0428322,2,0,0,0,0,accident
0.0565891,-73,0,2,0,0,0,0,0.120155,-155,0.0232558,8,0.126761,0.502297,0.599672,1,0.0302326,-39,0.00426357,7,0.0411955,0.1,0.448643,0,0.0868217,-112,0,21,0,0,0,1,0.120155,-155,0.0193798,15,0.13829,0.31119,0.385465,0,0.150388,-194,0.3,1189,0.181138,0.325,0.219961,0,0.0930233,-120,0.00503876,1182,0,0.4,0.755814,0,0.118605,-153,0.194574,1137,0.0621351,0.590415,0.37343,0,0.110853,-143,0.0174419,5,0,0.165,0.180233,0,0.128682,-166,0.0267442,1272,0.0757124,0.317639,0.293653,0,0.111628,-144,0.0534884,4,0.135091,0.718791,0.4753,1,0.14031,-181,0.0457364,6,0.00671074,0.316667,0.0503876,0,0.00387597,-5,0,2,0,0,0,0,0.117054,-151,0.0131783,22,0,0,0,2,0.113953,-147,0.0379845,3,0,0.37963,0.652455,1,0.117829,-152,0.0170543,5,0.0250494,0.427778,0.524548,0,accident
0.129274,-121,0.0272436,2,0,0.706542,0.795684,0,0.116453,-109,0.110043,2,0,0.473905,0.325527,1,0.0363248,-34,0.0235043,910,0.0315773,0.24359,0.722222,0,0.147436,-138,0.0042735,829,0,0.663462,0.875,0,0.133547,-125,0.0304487,4,0.112572,0.319658,0.571605,0,0.134615,-126,0.0608974,8,0.0135223,0.367521,0.297839,0,0.123932,-116,0.0106838,12,0.0564851,0.649267,0.617725,0,0.105769,-99,0.0320513,10,0.100591,0.328073,0.290845,0,0.112179,-105,0.0144231,8,0,0.742778,0.168866,0,0.0897436,-84,0.0122863,7,0,0.33008,0.631453,0,0.213675,-200,0.0325855,5,0,0.350962,0.314236,2,0.116453,-109,0.0128205,5,0,0.852564,0.179012,0,0.00747863,-7,0,1,0,0,0,0,0.139957,-131,0.0357906,14,0,0.740385,0.131944,0,0.0235043,-22,0,18,0,0.0576923,0.138889,0,0.125,-117,0.0544872,12,0.0816318,0.245192,0.451389,0,accident
0.109184,-107,0.0163265,3,0.0653486,0.656614,0.725185,0,0.132653,-130,0.022449,13,0,0.116071,0.209091,0,0.111224,-109,0,3,0,0,0,0,0.142857,-140,0.00204082,9,0.151241,0.409226,0.723809,0,0.246939,-242,0.0438776,23,0.281077,0.53943,0.455478,0,0.207143,-203,0.0994898,858,0.138544,0,0,0,0.144898,-142,0.0744898,6,0.139471,0.657939,0.64706,0,0.0612245,-60,0.00102041,10,0.0343137,0.119048,0.178571,0,0.0928571,-91,0,37,0,0,0,0,0.135714,-133,0.0408163,890,0,0.486126,0.498398,0,0.173469,-170,0.00765306,2,0.0723164,0.658631,0.248095,0,0.109184,-107,0.0714286,6,0,0.87996,0.168254,0,0.0112245,-11,0,5,0,0,0,0,0.131633,-129,0.0112245,865,0,0.404762,0.466667,0,0.142857,-140,0.0357143,13,0.067667,0,0,0,0.118367,-116,0.0173469,22,0,0.633929,0.852381,1,accident
